"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Hydrogen peroxide",62847,"Chemical Products",6,17864,2019
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Carbides",62849,"Chemical Products",6,29805,2019
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Inorganic Compounds",62851,"Chemical Products",6,4774,2019
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,339285,2019
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,499583,2019
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,21613,2019
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,8804,2019
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,165853,2019
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,60829.99999999999,2019
"Organic chemicals",629,"Phenols",62907,"Chemical Products",6,20834,2019
"Organic chemicals",629,"Ethers",62909,"Chemical Products",6,308170,2019
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,6075,2019
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,480529.99999999994,2019
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,178569,2019
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,522256,2019
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,463958,2019
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,152962,2019
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,446275,2019
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,121816,2019
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,164278,2019
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,1513954,2019
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,152958,2019
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,27268,2019
"Organic chemicals",629,"Nitrile Compounds",62926,"Chemical Products",6,119472,2019
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,243,2019
"Organic chemicals",629,"Hydrazine or Hydroxylamine Derivatives",62928,"Chemical Products",6,9743,2019
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,70235,2019
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,404137,2019
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,43100,2019
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,136818,2019
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,1178600,2019
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,483119,2019
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,36262,2019
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,479469,2019
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,31783,2019
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,3,2019
"Organic chemicals",629,"Vegetable Alkaloids",62939,"Chemical Products",6,157,2019
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,3698,2019
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,500043.00000000006,2019
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,69620,2019
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,5137040,2019
"Pharmaceutical products",630,"Blood, antisera, vaccines, toxins and cultures",63002,"Chemical Products",6,143603139,2019
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,881808,2019
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,167787365,2019
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,1084137,2019
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,8289436,2019
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,45968,2019
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,4402680,2019
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,13875,2019
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,1101785,2019
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,29538449,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,55.99999999999999,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,14415,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,232821,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,1565881,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Lake Pigments",63205,"Chemical Products",6,153120,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Other Coloring Matter",63206,"Chemical Products",6,906661,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Prepared Pigments",63207,"Chemical Products",6,854152,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Nonaqueous Paints",63208,"Chemical Products",6,38608998,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Aqueous Paints",63209,"Chemical Products",6,20854640,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Other Paints",63210,"Chemical Products",6,247270,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Prepared Paint Driers",63211,"Chemical Products",6,97139,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Nonaqueous Pigments",63212,"Chemical Products",6,3649577,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Artistry Paints",63213,"Chemical Products",6,189852,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Glaziers Putty",63214,"Chemical Products",6,12150342,2019
"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",632,"Ink",63215,"Chemical Products",6,17427901,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Essential Oils",63301,"Chemical Products",6,12396347,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Scented Mixtures",63302,"Chemical Products",6,15541852,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Perfumes",63303,"Chemical Products",6,895469,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Beauty Products",63304,"Chemical Products",6,6084103,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Hair Products",63305,"Chemical Products",6,5200148,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Dental Products",63306,"Chemical Products",6,318786,2019
"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",633,"Shaving Products",63307,"Chemical Products",6,4420561,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Soap",63401,"Chemical Products",6,5691082,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Cleaning Products",63402,"Chemical Products",6,32863830,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Lubricating Products",63403,"Chemical Products",6,2312624,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Waxes",63404,"Chemical Products",6,451137,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Polishes and Creams",63405,"Chemical Products",6,6925303,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Candles",63406,"Chemical Products",6,34094,2019
"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",634,"Pastes and Waxes",63407,"Chemical Products",6,53152,2019
"Albuminoidal substances; modified starches; glues; enzymes",635,"Casein",63501,"Chemical Products",6,4917,2019
"Albuminoidal substances; modified starches; glues; enzymes",635,"Water Soluble Proteins",63502,"Chemical Products",6,5,2019
"Albuminoidal substances; modified starches; glues; enzymes",635,"Peptones",63504,"Chemical Products",6,685458,2019
"Albuminoidal substances; modified starches; glues; enzymes",635,"Dextrins",63505,"Chemical Products",6,131612,2019
"Albuminoidal substances; modified starches; glues; enzymes",635,"Glues",63506,"Chemical Products",6,15315595,2019
"Albuminoidal substances; modified starches; glues; enzymes",635,"Enzymes",63507,"Chemical Products",6,1769605,2019
"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",636,"Prepared Explosives",63602,"Chemical Products",6,29787557,2019
"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",636,"Detonating Fuses",63603,"Chemical Products",6,4730831,2019
"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",636,"Matches",63605,"Chemical Products",6,8510,2019
"Photographic or cinematographic goods",637,"Photographic Plates",63701,"Chemical Products",6,582045,2019
"Photographic or cinematographic goods",637,"Photographic Film",63702,"Chemical Products",6,1471,2019
"Photographic or cinematographic goods",637,"Photographic Paper",63703,"Chemical Products",6,4975,2019
"Photographic or cinematographic goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,38080,2019
"Photographic or cinematographic goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,505,2019
"Photographic or cinematographic goods",637,"Photographic Chemicals",63707,"Chemical Products",6,135401,2019
"Chemical products n.e.s.",638,"Artificial Graphite",63801,"Chemical Products",6,81,2019
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,110519,2019
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,1128,2019
"Chemical products n.e.s.",638,"Turpentine",63805,"Chemical Products",6,2283,2019
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,30763.999999999996,2019
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,96116923,2019
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,229689,2019
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,91319,2019
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,468638,2019
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,318105,2019
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,372.00000000000006,2019
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,2127595,2019
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,342077,2019
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,469009,2019
"Chemical products n.e.s.",638,"Alkylbenzenes and Alkylnaphthalenes",63817,"Chemical Products",6,50,2019
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,126941,2019
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,57396,2019
"Chemical products n.e.s.",638,"Antifreeze",63820,"Chemical Products",6,169713,2019
"Chemical products n.e.s.",638,"Micro-Organism Culture Preparations",63821,"Chemical Products",6,89413,2019
"Chemical products n.e.s.",638,"Laboratory Reagents",63822,"Chemical Products",6,1795017,2019
"Chemical products n.e.s.",638,"Industrial Fatty Acids, Oils and Alcohols",63823,"Chemical Products",6,14661101,2019
"Plastics and articles thereof",739,"Ethylene Polymers",73901,"Plastics and Rubbers",7,2294038,2019
"Plastics and articles thereof",739,"Propylene Polymers",73902,"Plastics and Rubbers",7,1627813,2019
"Plastics and articles thereof",739,"Styrene Polymers",73903,"Plastics and Rubbers",7,116339,2019
"Plastics and articles thereof",739,"Vinyl Chloride Polymers",73904,"Plastics and Rubbers",7,8481086,2019
"Plastics and articles thereof",739,"Other Vinyl Polymers",73905,"Plastics and Rubbers",7,292054,2019
"Plastics and articles thereof",739,"Acrylic Polymers",73906,"Plastics and Rubbers",7,815880,2019
"Plastics and articles thereof",739,"Polyacetals",73907,"Plastics and Rubbers",7,2670405,2019
"Plastics and articles thereof",739,"Polyamides",73908,"Plastics and Rubbers",7,93385,2019
"Plastics and articles thereof",739,"Amino-resins",73909,"Plastics and Rubbers",7,411368,2019
"Plastics and articles thereof",739,"Silicone",73910,"Plastics and Rubbers",7,375867,2019
"Plastics and articles thereof",739,"Petroleum Resins",73911,"Plastics and Rubbers",7,171368,2019
"Plastics and articles thereof",739,"Cellulose",73912,"Plastics and Rubbers",7,319432,2019
"Plastics and articles thereof",739,"Natural Polymers",73913,"Plastics and Rubbers",7,97388,2019
"Plastics and articles thereof",739,"Polymer Ion-Exchangers",73914,"Plastics and Rubbers",7,1753,2019
"Plastics and articles thereof",739,"Scrap Plastic",73915,"Plastics and Rubbers",7,3680432,2019
"Plastics and articles thereof",739,"Monofilament",73916,"Plastics and Rubbers",7,3251581,2019
"Plastics and articles thereof",739,"Plastic Pipes",73917,"Plastics and Rubbers",7,60563892,2019
"Plastics and articles thereof",739,"Plastic Floor Coverings",73918,"Plastics and Rubbers",7,186464,2019
"Plastics and articles thereof",739,"Self-adhesive Plastics",73919,"Plastics and Rubbers",7,7661840,2019
"Plastics and articles thereof",739,"Raw Plastic Sheeting",73920,"Plastics and Rubbers",7,18384377,2019
"Plastics and articles thereof",739,"Other Plastic Sheetings",73921,"Plastics and Rubbers",7,62079236,2019
"Plastics and articles thereof",739,"Plastic Wash Basins",73922,"Plastics and Rubbers",7,1302943,2019
"Plastics and articles thereof",739,"Plastic Lids",73923,"Plastics and Rubbers",7,92393774,2019
"Plastics and articles thereof",739,"Plastic Housewares",73924,"Plastics and Rubbers",7,5937352,2019
"Plastics and articles thereof",739,"Plastic Building Materials",73925,"Plastics and Rubbers",7,18994717,2019
"Plastics and articles thereof",739,"Other Plastic Products",73926,"Plastics and Rubbers",7,121597631.00000001,2019
"Rubber and articles thereof",740,"Rubber",74001,"Plastics and Rubbers",7,141520,2019
"Rubber and articles thereof",740,"Synthetic Rubber",74002,"Plastics and Rubbers",7,103315,2019
"Rubber and articles thereof",740,"Reclaimed Rubber",74003,"Plastics and Rubbers",7,80699,2019
"Rubber and articles thereof",740,"Scrap Rubber",74004,"Plastics and Rubbers",7,54833,2019
"Rubber and articles thereof",740,"Compounded Unvulcanised Rubber",74005,"Plastics and Rubbers",7,593622,2019
"Rubber and articles thereof",740,"Unvulcanised Rubber Products",74006,"Plastics and Rubbers",7,8956,2019
"Rubber and articles thereof",740,"Rubber Thread",74007,"Plastics and Rubbers",7,16717,2019
"Rubber and articles thereof",740,"Rubber Sheets",74008,"Plastics and Rubbers",7,155055,2019
"Rubber and articles thereof",740,"Rubber Pipes",74009,"Plastics and Rubbers",7,505138,2019
"Rubber and articles thereof",740,"Rubber Belting",74010,"Plastics and Rubbers",7,134832,2019
"Rubber and articles thereof",740,"Rubber Tires",74011,"Plastics and Rubbers",7,203310189,2019
"Rubber and articles thereof",740,"Used Rubber Tires",74012,"Plastics and Rubbers",7,48203,2019
"Rubber and articles thereof",740,"Rubber Inner Tubes",74013,"Plastics and Rubbers",7,55388,2019
"Rubber and articles thereof",740,"Pharmaceutical Rubber Products",74014,"Plastics and Rubbers",7,320456,2019
"Rubber and articles thereof",740,"Rubber Apparel",74015,"Plastics and Rubbers",7,590576,2019
"Rubber and articles thereof",740,"Other Rubber Products",74016,"Plastics and Rubbers",7,74474925,2019
"Rubber and articles thereof",740,"Hard Rubber",74017,"Plastics and Rubbers",7,38133,2019
"Raw hides and skins (other than furskins) and leather",841,"Equine and Bovine Hides",84101,"Animal Hides",8,24262,2019
"Raw hides and skins (other than furskins) and leather",841,"Sheep Hides",84102,"Animal Hides",8,1298,2019
"Raw hides and skins (other than furskins) and leather",841,"Other Hides and Skins",84103,"Animal Hides",8,282041,2019
"Raw hides and skins (other than furskins) and leather",841,"Tanned Equine and Bovine Hides",84104,"Animal Hides",8,3684880,2019
"Raw hides and skins (other than furskins) and leather",841,"Leather of Other Animals",84107,"Animal Hides",8,100,2019
"Raw hides and skins (other than furskins) and leather",841,"Chamois Leather",84108,"Animal Hides",8,271,2019
"Raw hides and skins (other than furskins) and leather",841,"Patent Leather",84109,"Animal Hides",8,19,2019
"Raw hides and skins (other than furskins) and leather",841,"Leather Waste",84110,"Animal Hides",8,6314,2019
"Raw hides and skins (other than furskins) and leather",841,"Leather Sheets",84111,"Animal Hides",8,4956,2019
"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",842,"Saddlery",84201,"Animal Hides",8,77954,2019
"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",842,"Trunks and Cases",84202,"Animal Hides",8,5899841,2019
"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",842,"Leather Apparel",84203,"Animal Hides",8,76972,2019
"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",842,"Other Leather Articles",84205,"Animal Hides",8,8720,2019
"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",842,"Articles of Gut",84206,"Animal Hides",8,5002,2019
"Furskins and artificial fur; manufactures thereof",843,"Furskin Apparel",84303,"Animal Hides",8,25777,2019
"Furskins and artificial fur; manufactures thereof",843,"Artificial Fur",84304,"Animal Hides",8,37903,2019
"Wood and articles of wood; wood charcoal",944,"Fuel Wood",94401,"Wood Products",9,114488.99999999999,2019
"Wood and articles of wood; wood charcoal",944,"Wood Charcoal",94402,"Wood Products",9,45467,2019
"Wood and articles of wood; wood charcoal",944,"Rough Wood",94403,"Wood Products",9,29303773,2019
"Wood and articles of wood; wood charcoal",944,"Wood Stakes",94404,"Wood Products",9,21342,2019
"Wood and articles of wood; wood charcoal",944,"Sawn Wood",94407,"Wood Products",9,9165348.999999998,2019
"Wood and articles of wood; wood charcoal",944,"Veneer Sheets",94408,"Wood Products",9,98992,2019
"Wood and articles of wood; wood charcoal",944,"Shaped Wood",94409,"Wood Products",9,786918.9999999999,2019
"Wood and articles of wood; wood charcoal",944,"Particle Board",94410,"Wood Products",9,44266,2019
"Wood and articles of wood; wood charcoal",944,"Wood Fiberboard",94411,"Wood Products",9,47946,2019
"Wood and articles of wood; wood charcoal",944,"Plywood",94412,"Wood Products",9,196965,2019
"Wood and articles of wood; wood charcoal",944,"Densified Wood",94413,"Wood Products",9,17781,2019
"Wood and articles of wood; wood charcoal",944,"Wood Frames",94414,"Wood Products",9,9666,2019
"Wood and articles of wood; wood charcoal",944,"Wood Crates",94415,"Wood Products",9,24261443,2019
"Wood and articles of wood; wood charcoal",944,"Wood Barrels",94416,"Wood Products",9,48.00000000000001,2019
"Wood and articles of wood; wood charcoal",944,"Wooden Tool Handles",94417,"Wood Products",9,795354.9999999999,2019
"Wood and articles of wood; wood charcoal",944,"Wood Carpentry",94418,"Wood Products",9,260239,2019
"Wood and articles of wood; wood charcoal",944,"Wood Kitchenware",94419,"Wood Products",9,42529,2019
"Wood and articles of wood; wood charcoal",944,"Wood Ornaments",94420,"Wood Products",9,517429,2019
"Wood and articles of wood; wood charcoal",944,"Other Wood Articles",94421,"Wood Products",9,659995,2019
"Cork and articles of cork",945,"Natural Cork Articles",94503,"Wood Products",9,36162,2019
"Cork and articles of cork",945,"Agglomerated Cork",94504,"Wood Products",9,970.0000000000001,2019
"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",946,"Plaiting Products",94601,"Wood Products",9,30147,2019
"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",946,"Basketwork",94602,"Wood Products",9,3187,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Mechanical Wood Pulp",104701,"Paper Goods",10,10737,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Sulfite Chemical Woodpulp",104704,"Paper Goods",10,770.9999999999999,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Recovered Paper Pulp",104706,"Paper Goods",10,26125,2019
"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",1047,"Recovered Paper",104707,"Paper Goods",10,11908158,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Newsprint",104801,"Paper Goods",10,136806,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Uncoated Paper",104802,"Paper Goods",10,552495,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Facial Tissue",104803,"Paper Goods",10,76804,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Uncoated Kraft Paper",104804,"Paper Goods",10,11746735,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Other Uncoated Paper",104805,"Paper Goods",10,4207491,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Vegetable Parchment",104806,"Paper Goods",10,308741,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Composite Paper",104807,"Paper Goods",10,5947253,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Corrugated Paper",104808,"Paper Goods",10,4533982.000000001,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Carbon Paper",104809,"Paper Goods",10,488492.99999999994,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Kaolin Coated Paper",104810,"Paper Goods",10,255917,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Cellulose Fibers Paper",104811,"Paper Goods",10,2491865,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Cigarette Paper",104813,"Paper Goods",10,20230,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Wallpaper",104814,"Paper Goods",10,6075.000000000001,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Other Carbon Paper",104816,"Paper Goods",10,28633.000000000004,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Letter Stock",104817,"Paper Goods",10,530025,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Toilet Paper",104818,"Paper Goods",10,149930856,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Containers",104819,"Paper Goods",10,33664640,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Notebooks",104820,"Paper Goods",10,5711817,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Labels",104821,"Paper Goods",10,7729366,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Paper Spools",104822,"Paper Goods",10,73226,2019
"Paper and paperboard; articles of paper pulp, of paper or paperboard",1048,"Shaped Paper",104823,"Paper Goods",10,1082925,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Brochures",104901,"Paper Goods",10,5841035,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Newspapers",104902,"Paper Goods",10,479477.99999999994,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Children's Picture Books",104903,"Paper Goods",10,95940,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Maps",104905,"Paper Goods",10,22580,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Architectural Plans",104906,"Paper Goods",10,33910,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Postage Stamps",104907,"Paper Goods",10,297527.99999999994,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Decals",104908,"Paper Goods",10,110191,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Postcards",104909,"Paper Goods",10,9168,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Calendars",104910,"Paper Goods",10,48103,2019
"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1049,"Other Printed Material",104911,"Paper Goods",10,2238271,2019
"Silk",1150,"Silk Fabrics",115007,"Textiles",11,1019.0000000000001,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Wool",115101,"Textiles",11,18.000000000000004,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Non-Retail Carded Wool Yarn",115106,"Textiles",11,1499.0000000000002,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Non-Retail Animal Hair Yarn",115108,"Textiles",11,26129,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Retail Wool or Animal Hair Yarn",115109,"Textiles",11,237,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Carded Wool or Animal Hair Fabric",115111,"Textiles",11,9731,2019
"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1151,"Combed Wool or Animal Hair Fabric",115112,"Textiles",11,14427,2019
"Cotton",1152,"Raw Cotton",115201,"Textiles",11,269899,2019
"Cotton",1152,"Cotton Waste",115202,"Textiles",11,2220862,2019
"Cotton",1152,"Prepared Cotton",115203,"Textiles",11,1066498,2019
"Cotton",1152,"Cotton Sewing Thread",115204,"Textiles",11,10861,2019
"Cotton",1152,"Non-Retail Pure Cotton Yarn",115205,"Textiles",11,23217717,2019
"Cotton",1152,"Non-Retail Mixed Cotton Yarn",115206,"Textiles",11,10869894,2019
"Cotton",1152,"Retail Cotton Yarn",115207,"Textiles",11,191171,2019
"Cotton",1152,"Light Pure Woven Cotton",115208,"Textiles",11,10317,2019
"Cotton",1152,"Heavy Pure Woven Cotton",115209,"Textiles",11,122656,2019
